epoch,step,train_loss,gen_mse,sharpness,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,layer_frob_1,layer_frob_2,layer_frob_3,layer_frob_4
630,630,0.015773458406329155,66.13866424560547,196.56930541992188,3150.820556640625,1177.8011474609375,227.1758270263672,103.16941833496094,20.658708572387695,6.592939376831055,429.6363220214844,2288.5439453125,540.5978393554688,222.89361572265625
635,635,0.01523493230342865,65.58732604980469,199.38934326171875,3186.822265625,1185.2381591796875,228.1985626220703,103.947021484375,20.975074768066406,6.4364705085754395,438.1055603027344,2322.12109375,542.4727783203125,217.95260620117188
640,640,0.014841866679489613,66.09716796875,198.10635375976562,3175.27294921875,1185.5435791015625,228.96231079101562,104.0017318725586,20.921079635620117,6.58703088760376,435.8722229003906,2306.8203125,543.646484375,222.39584350585938
645,645,0.014580056071281433,65.61481475830078,200.61590576171875,3207.450927734375,1192.2362060546875,229.890380859375,104.71202087402344,21.213266372680664,6.448986053466797,443.521728515625,2336.506591796875,545.4595336914062,218.1057891845703
650,650,0.014391769655048847,66.09147644042969,199.4080352783203,3196.4931640625,1192.5018310546875,230.60296630859375,104.76178741455078,21.16496467590332,6.587228775024414,441.4194030761719,2322.01708984375,546.5936889648438,222.25140380859375
655,655,0.014299812726676464,65.60997009277344,201.87313842773438,3227.96923828125,1198.957275390625,231.4694061279297,105.45330810546875,21.45506477355957,6.449206829071045,448.9556884765625,2351.049072265625,548.370849609375,218.0018310546875
660,660,0.014281322248280048,66.11570739746094,200.50567626953125,3214.9150390625,1198.8155517578125,232.1334228515625,105.45915985107422,21.389455795288086,6.593832492828369,446.3804016113281,2334.622802734375,549.41015625,222.39268493652344
665,665,0.014393264427781105,65.5732650756836,203.16343688964844,3248.44775390625,1205.4564208984375,232.95611572265625,106.17485809326172,21.698514938354492,6.4388604164123535,454.43975830078125,2365.839599609375,551.1820068359375,217.6414031982422
670,670,0.014638773165643215,66.17591094970703,201.3695831298828,3230.17626953125,1204.4539794921875,233.56292724609375,106.08868408203125,21.589344024658203,6.609537124633789,450.68756103515625,2344.3291015625,552.0575561523438,222.86541748046875
675,675,0.015151700004935265,65.49372100830078,204.51065063476562,3269.098388671875,1211.754150390625,234.3460693359375,106.87908935546875,21.944629669189453,6.415850639343262,460.060546875,2381.162353515625,553.8631591796875,216.93336486816406
680,680,0.01598437875509262,66.29109191894531,201.88941955566406,3240.82470703125,1209.1590576171875,234.8673858642578,106.62386322021484,21.752470016479492,6.639852046966553,454.0572814941406,2349.798828125,554.4576416015625,223.8363494873047
685,685,0.01748855784535408,65.34623718261719,205.94422912597656,3289.976806640625,1217.7568359375,235.59283447265625,107.56027221679688,22.19558334350586,6.373393535614014,465.9305419921875,2397.2734375,556.3414306640625,215.67764282226562
690,690,0.019820496439933777,66.4984359741211,201.8114013671875,3243.383056640625,1212.237548828125,235.95703125,106.99739837646484,21.852407455444336,6.694847106933594,455.83013916015625,2347.858154296875,556.423828125,225.64614868164062
695,695,0.02394290082156658,65.08946990966797,207.42831420898438,3309.8271484375,1222.9681396484375,236.54869079589844,108.1775131225586,22.446897506713867,6.299447536468506,472.02740478515625,2413.46484375,558.4004516601562,213.563232421875
700,700,0.029961608350276947,66.85031127929688,200.6407470703125,3230.67138671875,1212.108642578125,236.58551025390625,107.06013488769531,21.83728790283203,6.788007736206055,454.72698974609375,2332.13037109375,557.5093994140625,228.81121826171875
705,705,0.040057435631752014,64.69261932373047,208.58053588867188,3322.058837890625,1225.6492919921875,236.83485412597656,108.57331848144531,22.65809440612793,6.182989597320557,477.49169921875,2424.519287109375,559.4310913085938,210.42462158203125
710,710,0.051826830953359604,67.34102630615234,197.78904724121094,3192.775634765625,1206.1683349609375,236.25439453125,106.57583618164062,21.638916015625,6.91602087020874,449.26654052734375,2294.417724609375,556.86181640625,233.432373046875
715,715,0.06748317182064056,64.26799774169922,208.17071533203125,3308.8603515625,1222.0787353515625,235.8992462158203,108.38265991210938,22.692832946777344,6.0481767654418945,479.25634765625,2414.784423828125,558.2947387695312,207.33151245117188
720,720,0.07496696710586548,67.68610382080078,193.92138671875,3135.22802734375,1194.5264892578125,234.75283813476562,105.5669937133789,21.29633140563965,6.9998369216918945,441.3678283691406,2241.593505859375,554.0489501953125,237.14064025878906
725,725,0.07842712104320526,64.17313385009766,205.2210235595703,3260.130615234375,1211.6163330078125,234.20742797851562,107.48826599121094,22.421897888183594,5.994011402130127,474.56170654296875,2373.059814453125,554.9979248046875,207.17420959472656
730,730,0.06720857322216034,67.50349426269531,191.81222534179688,3097.359619140625,1185.934326171875,233.45144653320312,104.83415985107422,21.07535171508789,6.940615177154541,438.5308532714844,2209.651611328125,551.1005859375,236.2091827392578
735,735,0.05618894472718239,64.4963150024414,201.78382873535156,3210.1279296875,1202.9110107421875,233.55494689941406,106.6881332397461,22.065507888793945,6.071890354156494,468.2852783203125,2327.145751953125,552.3748168945312,210.32296752929688
740,740,0.04261796548962593,67.04581451416016,192.2563934326172,3097.1708984375,1186.17431640625,233.60508728027344,104.91722869873047,21.108768463134766,6.817145824432373,442.6053771972656,2211.690673828125,550.2572631835938,232.44593811035156
745,745,0.03391173854470253,64.88895416259766,199.91033935546875,3186.546875,1200.943603515625,234.2455291748047,106.5121078491211,21.88543701171875,6.192793846130371,465.7447204589844,2302.793212890625,551.9388427734375,213.769775390625
750,750,0.026882998645305634,66.6790542602539,193.6904296875,3114.88232421875,1191.294677734375,234.70645141601562,105.46674346923828,21.275545120239258,6.725593090057373,449.0770568847656,2227.953369140625,551.1557006835938,229.21627807617188
755,755,0.02274797484278679,65.16572570800781,199.39849853515625,3183.155029296875,1203.2711181640625,235.49713134765625,106.76438903808594,21.875436782836914,6.286818027496338,466.5729064941406,2296.10888671875,552.9397583007812,216.0982208251953
760,760,0.0196831077337265,66.45658874511719,195.15985107421875,3135.50732421875,1197.505615234375,236.07293701171875,106.12937927246094,21.476016998291016,6.672560214996338,455.3540344238281,2245.297607421875,552.8416137695312,227.18463134765625
765,765,0.017851650714874268,65.33141326904297,199.59609985351562,3189.411376953125,1207.3148193359375,236.84671020507812,107.20143127441406,21.960481643676758,6.3453545570373535,469.14794921875,2298.200927734375,554.5860595703125,217.4508056640625
770,770,0.01647697016596794,66.33258056640625,196.4378204345703,3154.547119140625,1203.501708984375,237.43206787109375,106.77796936035156,21.675830841064453,6.64277458190918,460.9051818847656,2260.35205078125,554.8081665039062,226.0180206298828
775,775,0.015640631318092346,65.42344665527344,200.12484741210938,3199.784912109375,1211.91162109375,238.15171813964844,107.70564270019531,22.092252731323242,6.377715110778809,472.519287109375,2304.192626953125,556.4868774414062,218.18133544921875
780,780,0.014996092766523361,66.26911926269531,197.5185546875,3171.30859375,1209.0198974609375,238.71844482421875,107.38352966308594,21.86560821533203,6.626556396484375,465.7838439941406,2272.916748046875,556.8428955078125,225.3969268798828
785,785,0.014630045741796494,65.46764373779297,200.8116455078125,3211.90576171875,1216.6324462890625,239.38519287109375,108.23004913330078,22.246662139892578,6.392622470855713,476.25897216796875,2311.9560546875,558.4677124023438,218.5175323486328
790,790,0.01435727346688509,66.24586486816406,198.42608642578125,3185.8759765625,1214.052734375,239.9270477294922,107.94248962402344,22.042118072509766,6.619307994842529,470.09783935546875,2283.291748046875,558.851318359375,225.1410369873047
795,795,0.014276225119829178,65.47721099853516,201.5797882080078,3224.76513671875,1221.3193359375,240.54730224609375,108.75592041015625,22.411941528320312,6.395263195037842,480.1851501464844,2320.589599609375,560.4444580078125,218.57264709472656
800,800,0.014262259006500244,66.25428009033203,199.16921997070312,3198.265380859375,1218.60546875,241.06138610839844,108.45327758789062,22.202754974365234,6.619476318359375,473.89385986328125,2291.606689453125,560.7799682617188,225.17166137695312
805,805,0.014437987469136715,65.4566650390625,202.3943328857422,3237.884765625,1225.895751953125,241.6371612548828,109.27413177490234,22.582157135009766,6.387930870056152,484.22271728515625,2329.685546875,562.3668212890625,218.386474609375
810,810,0.014696556143462658,66.29338073730469,199.73104858398438,3208.194091796875,1222.6253662109375,242.11764526367188,108.90930938720703,22.34349250793457,6.627450942993164,477.1367492675781,2297.666259765625,562.5828857421875,225.4783477783203
815,815,0.015213003382086754,65.40445709228516,203.23568725585938,3250.9365234375,1230.28759765625,242.6428985595703,109.77722930908203,22.753942489624023,6.370733261108398,488.33795166015625,2338.998046875,564.1904907226562,217.9501953125
820,820,0.01586857996881008,66.36782836914062,200.06288146972656,3214.94580078125,1225.9632568359375,243.0773468017578,109.2952880859375,22.45772361755371,6.644733905792236,479.6966857910156,2300.864501953125,564.2008666992188,226.10287475585938
825,825,0.016946058720350266,65.31450653076172,204.0804901123047,3263.4599609375,1234.3631591796875,243.53359985351562,110.25313568115234,22.92391586303711,6.342194080352783,492.4906921386719,2348.202392578125,565.8546142578125,217.22186279296875
830,830,0.018262745812535286,66.48619079589844,200.07623291015625,3217.211181640625,1228.3297119140625,243.8979034423828,109.58255767822266,22.534557342529297,6.673628807067871,481.33099365234375,2300.07080078125,565.5399780273438,227.12684631347656
835,835,0.020307617262005806,65.17914581298828,204.87330627441406,3274.4541015625,1237.8477783203125,244.24720764160156,110.67676544189453,23.08543586730957,6.300025939941406,496.5597839355469,2356.53759765625,567.2533569335938,216.15350341796875
840,840,0.02267877198755741,66.65589141845703,199.64358520507812,3213.014892578125,1229.2540283203125,244.50001525878906,109.72579956054688,22.558639526367188,6.715963363647461,481.6927795410156,2293.611572265625,566.4486083984375,228.6327667236328
845,845,0.026204023510217667,64.99783325195312,205.47669982910156,3281.71240234375,1240.2017822265625,244.68014526367188,110.99693298339844,23.222246170043945,6.243463516235352,500.20269775390625,2362.198974609375,568.2013549804688,214.7660675048828
850,850,0.0298114363104105,66.86803436279297,198.64926147460938,3200.290771484375,1228.1651611328125,244.76812744140625,109.6722412109375,22.51457977294922,6.7689104080200195,480.4855651855469,2279.862548828125,566.720947265625,230.57681274414062
855,855,0.03475828841328621,64.79708099365234,205.6246337890625,3281.365234375,1240.6024169921875,244.71556091308594,111.1309585571289,23.30220603942871,6.178832054138184,502.7034912109375,2361.814208984375,568.4398193359375,213.3057861328125
860,860,0.03848268464207649,67.07011413574219,197.16128540039062,3179.254638671875,1224.8995361328125,244.62294006347656,109.41059875488281,22.40468978881836,6.817718982696533,477.9627380371094,2259.4150390625,566.2155151367188,232.53970336914062
865,865,0.04284441098570824,64.64866638183594,205.02297973632812,3269.73291015625,1238.4837646484375,244.36276245117188,111.01311492919922,23.28670310974121,6.125323295593262,503.2005615234375,2351.83203125,567.8206176757812,212.36160278320312
870,870,0.04375983402132988,67.16458892822266,195.6393585205078,3155.8701171875,1220.626953125,244.2012176513672,109.05648040771484,22.27335548400879,6.835938930511475,475.5030212402344,2237.953125,565.1392822265625,233.66107177734375
875,875,0.0444517657160759,64.63359069824219,203.721435546875,3248.7626953125,1234.697021484375,243.9248504638672,110.71054077148438,23.175701141357422,6.1083197593688965,501.7018127441406,2333.258056640625,566.66015625,212.5345916748047
880,880,0.04122668504714966,67.09425354003906,194.72335815429688,3139.829833984375,1217.6820068359375,243.89724731445312,108.83232116699219,22.192054748535156,6.809891700744629,474.93707275390625,2223.9384765625,564.1306762695312,233.34710693359375
885,885,0.038398440927267075,64.75402069091797,202.26718139648438,3227.290283203125,1231.41015625,243.81617736816406,110.42986297607422,23.034629821777344,6.133999347686768,499.6160583496094,2313.34228515625,565.676513671875,213.7551727294922
890,890,0.03357132151722908,66.91539764404297,194.6304931640625,3135.683837890625,1217.46044921875,244.0160369873047,108.86952209472656,22.196754455566406,6.7569732666015625,476.78094482421875,2220.67626953125,563.7503051757812,231.99420166015625
895,895,0.030032314360141754,64.93267822265625,201.19015502929688,3212.773681640625,1230.08837890625,244.16790771484375,110.32586669921875,22.935501098632812,6.182765483856201,498.41619873046875,2298.765380859375,565.3516235351562,215.3571319580078
900,900,0.026100054383277893,66.72283172607422,195.0972442626953,3140.564697265625,1219.509765625,244.53909301757812,109.12521362304688,22.27043914794922,6.702839374542236,480.1534423828125,2224.989990234375,564.0786743164062,230.41932678222656
905,905,0.023448003455996513,65.0995101928711,200.627685546875,3206.418212890625,1230.69384765625,244.84161376953125,110.40938568115234,22.90273094177246,6.232062816619873,498.5397644042969,2290.989501953125,565.6885986328125,216.7882080078125
910,910,0.020912492647767067,66.56703186035156,195.7942657470703,3149.79443359375,1222.7489013671875,245.296630859375,109.49639892578125,22.381160736083984,6.659639835357666,484.0534973144531,2232.559326171875,564.9107055664062,229.099853515625
915,915,0.019260525703430176,65.2273941040039,200.47491455078125,3206.1181640625,1232.5736083984375,245.6661834716797,110.62378692626953,22.926197052001953,6.270827770233154,499.74066162109375,2288.44921875,566.4856567382812,217.8592071533203
920,920,0.017757488414645195,66.45694732666016,196.52793884277344,3160.30517578125,1226.4029541015625,246.14923095703125,109.90843200683594,22.506290435791016,6.628383159637451,487.9274597167969,2240.7646484375,566.0281982421875,228.1470489501953
925,925,0.01680252142250538,65.3153076171875,200.59182739257812,3209.583251953125,1235.1573486328125,246.5366668701172,110.91439056396484,22.988256454467773,6.297029495239258,501.65509033203125,2289.26171875,567.5521850585938,218.58450317382812
930,930,0.015938514843583107,66.38603210449219,197.21575927734375,3170.639404296875,1230.0828857421875,247.02188110351562,110.32298278808594,22.63358497619629,6.606991291046143,491.56195068359375,2248.46826171875,567.2822265625,227.52220153808594
935,935,0.015422347001731396,65.36991119384766,200.87460327148438,3215.230224609375,1238.091552734375,247.4033660888672,111.2452163696289,23.0744571685791,6.3123273849487305,504.0089416503906,2292.087646484375,568.7587890625,219.0306854248047
940,940,0.014950288459658623,66.3460922241211,197.82733154296875,3180.180419921875,1233.6181640625,247.88070678710938,110.72264099121094,22.756765365600586,6.593188762664795,494.8933410644531,2255.2509765625,568.5823364257812,227.16163635253906
945,945,0.014723152853548527,65.39765930175781,201.25714111328125,3222.08837890625,1241.175048828125,248.2441864013672,111.59498596191406,23.175065994262695,6.318766117095947,506.628173828125,2296.09765625,570.0238647460938,219.2567596435547
950,950,0.014514458365738392,66.33116912841797,198.34970092773438,3188.62939453125,1236.9267578125,248.7100830078125,111.09866333007812,22.872087478637695,6.585602760314941,497.9017333984375,2260.935791015625,569.8715209960938,227.0170135498047
955,955,0.014508085325360298,65.40283203125,201.69808959960938,3229.556640625,1244.287353515625,249.04742431640625,111.95048522949219,23.283578872680664,6.317873477935791,509.4057312011719,2300.77978515625,571.2941284179688,219.30120849609375
960,960,0.014509831555187702,66.33802032470703,198.77117919921875,3195.751708984375,1239.94921875,249.50001525878906,111.44466400146484,22.976633071899414,6.58354377746582,500.56549072265625,2265.37353515625,571.1093139648438,227.06167602539062
965,965,0.01471182331442833,65.38749694824219,202.16917419433594,3237.215087890625,1247.3404541015625,249.8027801513672,112.30242919921875,23.39574432373047,6.310497283935547,512.2709350585938,2305.78515625,572.5299072265625,219.18408203125
970,970,0.01492090430110693,66.36551666259766,199.0752716064453,3201.26123046875,1242.6171875,250.2398223876953,111.75357818603516,23.067256927490234,6.586738586425781,502.8437194824219,2268.352294921875,572.2595825195312,227.2875213623047
975,975,0.015361557714641094,65.35209655761719,202.64666748046875,3244.69091796875,1250.2490234375,250.49685668945312,112.64210510253906,23.50797462463379,6.296949863433838,515.1655883789062,2310.811279296875,573.694580078125,218.9127960205078
980,980,0.01581096276640892,66.41388702392578,199.23793029785156,3204.767333984375,1244.8372802734375,250.9144744873047,112.0159912109375,23.140302658081055,6.595329284667969,504.6712646484375,2269.56103515625,573.2837524414062,227.69903564453125
985,985,0.01655542477965355,65.2964096069336,203.1034698486328,3251.547119140625,1252.9072265625,251.1105499267578,112.95906829833984,23.616657257080078,6.277249813079834,518.0221557617188,2315.5068359375,574.7468872070312,218.490478515625
990,990,0.017299437895417213,66.48339080810547,199.22837829589844,3205.768798828125,1246.485107421875,251.50259399414062,112.21992492675781,23.191503524780273,6.609374523162842,505.96331787109375,2268.595703125,574.13525390625,228.30288696289062
995,995,0.018429549410939217,65.2211685180664,203.500732421875,3257.172607421875,1255.1688232421875,251.61782836914062,113.23912811279297,23.71664810180664,6.251549243927002,520.7388305664062,2319.3720703125,575.6344604492188,217.9294891357422
1000,1000,0.019506268203258514,66.57207489013672,199.01585388183594,3203.728515625,1247.4166259765625,251.9760284423828,112.35160827636719,23.216384887695312,6.628146171569824,506.63812255859375,2265.03759765625,574.7597045898438,229.08966064453125
1005,1005,0.021063394844532013,65.1307144165039,203.78103637695312,3260.70361328125,1256.839111328125,251.98910522460938,113.46273803710938,23.800601959228516,6.220878601074219,523.155517578125,2321.67333984375,576.2922973632812,217.27243041992188
1010,1010,0.02240774594247341,66.67232513427734,198.5872039794922,3198.313232421875,1247.517578125,252.3061065673828,112.40087890625,23.212421417236328,6.649593830108643,506.6733703613281,2258.676025390625,575.1047973632812,230.00343322753906
1015,1015,0.024272873997688293,65.03634643554688,203.8699188232422,3261.09521484375,1257.708251953125,252.20310974121094,113.60791015625,23.85861587524414,6.188101768493652,525.0519409179688,2321.48095703125,576.6555786132812,216.61618041992188
1020,1020,0.025592222809791565,66.76748657226562,197.97720336914062,3189.83740234375,1246.8076171875,252.4801483154297,112.37100982666016,23.18234634399414,6.669018745422363,506.19757080078125,2249.896240234375,575.1483764648438,230.9097900390625
1025,1025,0.027360176667571068,64.95768737792969,203.70098876953125,3257.53857421875,1257.6607666015625,252.271240234375,113.66057586669922,23.881179809570312,6.158673286437988,526.2122802734375,2317.997802734375,576.6949462890625,216.11756896972656
1030,1030,0.028120554983615875,66.8332748413086,197.29400634765625,3179.716796875,1245.567626953125,252.52796936035156,112.29100799560547,23.137514114379883,6.680009841918945,505.5632629394531,2240.040771484375,574.9410400390625,231.6002197265625
1035,1035,0.029189864173531532,64.91719818115234,203.26675415039062,3250.20849609375,1256.8367919921875,252.25978088378906,113.63065338134766,23.86589813232422,6.139140605926514,526.5753173828125,2311.208251953125,576.4678955078125,215.94427490234375
1040,1040,0.028922047466039658,66.84854888916016,196.70065307617188,3170.32958984375,1244.34619140625,252.533203125,112.21470642089844,23.096725463867188,6.677224159240723,505.2757263183594,2231.211669921875,574.6249389648438,231.8782501220703
1045,1045,0.028921887278556824,64.9275894165039,202.65621948242188,3240.704833984375,1255.687255859375,252.27711486816406,113.55967712402344,23.82312774658203,6.134151935577393,526.3596801757812,2302.323974609375,576.1315307617188,216.17596435546875
1050,1050,0.02765374816954136,66.80975341796875,196.3373260498047,3163.945068359375,1243.7259521484375,252.60205078125,112.19843292236328,23.078218460083008,6.660343647003174,505.7441101074219,2225.28759765625,574.3865356445312,231.68798828125
1055,1055,0.026769433170557022,64.98278045654297,202.0221710205078,3231.414306640625,1254.776123046875,252.41783142089844,113.50325775146484,23.773155212402344,6.1431660652160645,525.9913330078125,2293.326904296875,575.8779907226562,216.74362182617188
1060,1060,0.025004100054502487,66.73326873779297,196.24908447265625,3161.55322265625,1244.017333984375,252.80569458007812,112.27156829833984,23.090593338012695,6.634194850921631,507.0655822753906,2222.93896484375,574.3658447265625,231.14903259277344
1065,1065,0.023751217871904373,65.06309509277344,201.498046875,3224.236572265625,1254.4871826171875,252.7158203125,113.50225067138672,23.73541831970215,6.161010265350342,525.86669921875,2285.891357421875,575.8397216796875,217.4803466796875
1070,1070,0.022022267803549767,66.64291381835938,196.3892822265625,3162.728271484375,1245.1776123046875,253.15447998046875,112.42942810058594,23.131614685058594,6.60518217086792,509.0555419921875,2223.617431640625,574.6075439453125,230.45848083496094
1075,1075,0.020826710388064384,65.1480484008789,201.14695739746094,3219.9228515625,1254.9149169921875,253.14881896972656,113.56969451904297,23.720510482788086,6.181619644165039,526.1906127929688,2280.759521484375,576.0540771484375,218.22421264648438
1080,1080,0.019412647932767868,66.55718231201172,196.67494201660156,3166.36181640625,1246.968017578125,253.61752319335938,112.6485824584961,23.193445205688477,6.578030109405518,511.433837890625,2226.258544921875,575.0811767578125,229.7788543701172
1085,1085,0.01846260204911232,65.22418975830078,200.97019958496094,3218.313720703125,1255.9593505859375,253.6725616455078,113.69869232177734,23.730056762695312,6.200530529022217,526.9873046875,2277.88671875,576.4912719726562,218.87513732910156
1090,1090,0.017415201291441917,66.48558807373047,197.03167724609375,3171.35791015625,1249.1290283203125,254.1537322998047,112.90343475341797,23.267799377441406,6.554826259613037,513.9634399414062,2229.886962890625,575.7259521484375,229.1994171142578
1095,1095,0.01673569716513157,65.28551483154297,200.93878173828125,3218.85888671875,1257.457763671875,254.24612426757812,113.87440490722656,23.760709762573242,6.215436935424805,528.18701171875,2276.8623046875,577.0960693359375,219.39285278320312
1100,1100,0.01600429229438305,66.43106842041016,197.40802001953125,3176.910888671875,1251.461181640625,254.7288360595703,113.17431640625,23.347970962524414,6.536214351654053,516.48974609375,2233.822998046875,576.4810791015625,228.75241088867188
1105,1105,0.01555716060101986,65.33070373535156,201.0172119140625,3220.964111328125,1259.25830078125,254.8401336669922,114.08232879638672,23.807628631591797,6.225603103637695,529.6954956054688,2277.214599609375,577.8138427734375,219.7728729248047
1110,1110,0.015071419067680836,66.3932876586914,197.77249145507812,3182.496826171875,1253.8314208984375,255.31919860839844,113.4480209350586,23.429443359375,6.522026538848877,518.9234619140625,2237.648193359375,577.2971801757812,228.43992614746094
1115,1115,0.014810489490628242,65.36050415039062,201.17385864257812,3224.129150390625,1261.2421875,255.43544006347656,114.3104248046875,23.86613655090332,6.2311859130859375,531.427001953125,2278.53515625,578.5991821289062,220.02536010742188
1120,1120,0.014512753114104271,66.37080383300781,198.10580444335938,3187.780029296875,1256.1531982421875,255.90908813476562,113.71578979492188,23.50883674621582,6.511732578277588,521.2134399414062,2241.10791015625,578.1361694335938,228.2530059814453
1125,1125,0.014403405599296093,65.37623596191406,201.38333129882812,3227.961181640625,1263.320556640625,256.0194091796875,114.54959106445312,23.93244171142578,6.232495307922363,533.3115234375,2280.501220703125,579.4164428710938,220.1640625
1130,1130,0.014255497604608536,66.36216735839844,198.3948974609375,3192.52734375,1258.365966796875,256.487548828125,113.97158813476562,23.583786010742188,6.5049872398376465,523.3269653320312,2244.03076171875,578.9688720703125,228.1813507080078
1135,1135,0.014278247021138668,65.37913513183594,201.62539672851562,3232.15087890625,1265.424072265625,256.58270263671875,114.79251861572266,24.003393173217773,6.230007171630859,535.293701171875,2282.85693359375,580.2374267578125,220.20111083984375
1140,1140,0.01425913255661726,66.36620330810547,198.6292724609375,3196.550048828125,1260.4215087890625,257.0460510253906,114.21053314208984,23.652345657348633,6.501490116119385,525.2373657226562,2246.279541015625,579.7715454101562,228.21682739257812
1145,1145,0.014408089220523834,65.37014770507812,201.8831024169922,3236.438720703125,1267.493896484375,257.116943359375,115.03321075439453,24.07634162902832,6.2239274978637695,537.3270874023438,2285.388671875,581.038330078125,220.14625549316406
1150,1150,0.014509573578834534,66.38206481933594,198.79867553710938,3199.668701171875,1262.2733154296875,257.5762939453125,114.42799377441406,23.712718963623047,6.5009942054748535,526.91796875,2247.7197265625,580.5231323242188,228.35382080078125
1155,1155,0.014788861386477947,65.35005950927734,202.14065551757812,3240.580078125,1269.4739990234375,257.6136169433594,115.26595306396484,24.14902114868164,6.214570999145508,539.3679809570312,2287.895751953125,581.7972412109375,220.00794982910156
1160,1160,0.01501033827662468,66.40897369384766,198.8927764892578,3201.703857421875,1263.8746337890625,258.0696716308594,114.61943817138672,23.7631778717041,6.503269195556641,528.3413696289062,2248.21630859375,581.2030639648438,228.58753967285156
1165,1165,0.015429315157234669,65.31977081298828,202.3813934326172,3244.319580078125,1271.3046875,258.063720703125,115.4846420288086,24.219083786010742,6.202150821685791,541.3697509765625,2290.166259765625,582.4923706054688,219.7957305908203
1170,1170,0.015770288184285164,66.44579315185547,198.90196228027344,3202.48095703125,1265.1776123046875,258.5166931152344,114.78035736083984,23.80220603942871,6.508011817932129,529.4825439453125,2247.638671875,581.7913208007812,228.91075134277344
1175,1175,0.01633468270301819,65.28077697753906,202.58631896972656,3247.369873046875,1272.9210205078125,258.45782470703125,115.68283081054688,24.28386878967285,6.187089920043945,543.2771606445312,2291.958984375,583.100830078125,219.52406311035156
1180,1180,0.016783665865659714,66.49047088623047,198.81961059570312,3201.86181640625,1266.1402587890625,258.9078063964844,114.90681457519531,23.828556060791016,6.514607906341553,530.3270263671875,2245.892333984375,582.26904296875,229.30889892578125
1185,1185,0.017481941729784012,65.23578643798828,202.73373413085938,3249.41552734375,1274.2550048828125,258.7878112792969,115.85343170166016,24.340316772460938,6.170061111450195,545.0244140625,2293.001220703125,583.6002807617188,219.2164306640625
1190,1190,0.018000870943069458,66.53942108154297,198.64620971679688,3199.804931640625,1266.739501953125,259.23516845703125,114.9969711303711,23.841983795166016,6.521963596343994,530.8848266601562,2242.97216796875,582.6217041015625,229.7544708251953
1195,1195,0.018785962834954262,65.18915557861328,202.801025390625,3250.143798828125,1275.24560546875,259.0498352050781,115.99000549316406,24.385149002075195,6.152138710021973,546.5383911132812,2293.01025390625,583.9719848632812,218.90878295898438
1200,1200,0.019296113401651382,66.58709716796875,198.39453125,3196.44482421875,1266.99169921875,259.4959716796875,115.05287170410156,23.843603134155273,6.528675556182861,531.206787109375,2239.029052734375,582.84521484375,230.20303344726562
1205,1205,0.02007264457643032,65.14694213867188,202.76963806152344,3249.330322265625,1275.861083984375,259.2486877441406,116.08870697021484,24.415634155273438,6.135012626647949,547.75390625,2291.76318359375,584.2080688476562,218.64874267578125
1210,1210,0.020456116646528244,66.62640380859375,198.0937042236328,3192.162109375,1266.9725341796875,259.6971740722656,115.08238220214844,23.836753845214844,6.532947063446045,531.3951416015625,2234.42333984375,582.9527587890625,230.59535217285156
1215,1215,0.02109089493751526,65.11605072021484,202.63336181640625,3246.956787109375,1276.124267578125,259.4012756347656,116.15097045898438,24.430513381958008,6.120661735534668,548.638427734375,2289.197998046875,584.31982421875,218.4877471923828
1220,1220,0.02122313342988491,66.65029907226562,197.7871856689453,3187.578857421875,1266.821533203125,259.8576965332031,115.09952545166016,23.82663345336914,6.533015727996826,531.5957641601562,2229.710693359375,582.9788818359375,230.86961364746094
1225,1225,0.021590348333120346,65.10220336914062,202.40548706054688,3243.306396484375,1276.1295166015625,259.5359191894531,116.18519592285156,24.431095123291016,6.110655784606934,549.2174682617188,2285.503662109375,584.34228515625,218.46568298339844
1230,1230,0.02139771357178688,66.6541976928711,197.52362060546875,3183.435302734375,1266.718017578125,260.0065002441406,115.12200927734375,23.819496154785156,6.527834415435791,531.964599609375,2225.52294921875,582.9758911132812,230.98170471191406
1235,1235,0.021439166739583015,65.10787200927734,202.11941528320312,3238.94775390625,1276.02880859375,259.68585205078125,116.20584869384766,24.421798706054688,6.106201171875,549.5805053710938,2281.119873046875,584.328857421875,218.59512329101562
1240,1240,0.020941507071256638,66.63787078857422,197.342041015625,3180.374755859375,1266.829833984375,260.1744689941406,115.16613006591797,23.8207950592041,6.517551422119141,532.619140625,2222.378662109375,583.0009765625,230.92283630371094
1245,1245,0.020694470033049583,65.13121795654297,201.819580078125,3234.57861328125,1275.9892578125,259.878662109375,116.22955322265625,24.40888786315918,6.106958866119385,549.8582763671875,2276.620361328125,584.3383178710938,218.8557586669922
1250,1250,0.019993934780359268,66.60543823242188,197.26112365722656,3178.760498046875,1267.2635498046875,260.385009765625,115.24199676513672,23.833818435668945,6.503375053405762,533.60498046875,2220.53759765625,583.1002807617188,230.72157287597656
1255,1255,0.019563084468245506,65.16709899902344,201.54776000976562,3230.813720703125,1276.1436767578125,260.1288757324219,116.26995086669922,24.39861297607422,6.111696243286133,550.1804809570312,2272.5322265625,584.4171752929688,219.2034454345703
1260,1260,0.018789757043123245,66.5634765625,197.27755737304688,3178.6259765625,1268.0465087890625,260.6488342285156,115.35211944580078,23.859153747558594,6.487151145935059,534.896240234375,2219.970703125,583.2991333007812,230.42933654785156
