epoch,train_loss,gen_mse,sharpness,sharpness_2,proj_step,proj_cum,eig_1,eig_2,spec_1,spec_2,spec_3,spec_4
375,0.005664282478392124,1.6335469484329224,20.06532096862793,12.738554954528809,0.025012962520122528,0.08157891035079956,650.8048095703125,420.06622314453125,4.581723213195801,1.4149223566055298,1.3570860624313354,1.3063462972640991
380,0.005647031124681234,1.626099944114685,20.118507385253906,12.687684059143066,0.024971362203359604,0.03360534459352493,652.3464965820312,420.8687744140625,4.581488132476807,1.4164966344833374,1.3551712036132812,1.3063675165176392
385,0.00561434356495738,1.6308835744857788,20.058269500732422,12.730842590332031,0.02495049126446247,0.08056596666574478,651.1907958984375,420.4950256347656,4.581665992736816,1.4156343936920166,1.3568239212036133,1.3066776990890503
390,0.005599441006779671,1.6235980987548828,20.120128631591797,12.689796447753906,0.02491064742207527,0.03361544758081436,651.4181518554688,421.10772705078125,4.581427574157715,1.4172123670578003,1.354917049407959,1.3067131042480469
395,0.005562490783631802,1.6283035278320312,20.050884246826172,12.732757568359375,0.02485821209847927,0.07996184378862381,649.5372924804688,420.2342224121094,4.581608772277832,1.4163460731506348,1.3565691709518433,1.307021975517273
400,0.005537253338843584,1.6211496591567993,20.104211807250977,12.677581787109375,0.024757148697972298,0.033527590334415436,650.4804077148438,421.0752258300781,4.5813727378845215,1.417920708656311,1.35467529296875,1.3070688247680664
405,0.005494967568665743,1.6257686614990234,20.04452896118164,12.726896286010742,0.024635277688503265,0.07888111472129822,650.98681640625,420.66827392578125,4.581552028656006,1.4170567989349365,1.356318712234497,1.3073853254318237
410,0.0054652029648423195,1.618770956993103,20.094600677490234,12.672776222229004,0.02449442632496357,0.03362580016255379,650.266357421875,420.8185729980469,4.5813212394714355,1.4186254739761353,1.3544453382492065,1.3074475526809692
415,0.0054187653586268425,1.6232843399047852,20.03744125366211,12.724210739135742,0.024342717602849007,0.07786203920841217,650.8906860351562,420.4779357910156,4.581496238708496,1.4177672863006592,1.3560688495635986,1.3077694177627563
420,0.005389255005866289,1.6164289712905884,20.099288940429688,12.672836303710938,0.02418837510049343,0.03324657306075096,649.4640502929688,420.53192138671875,4.5812668800354,1.4193236827850342,1.3542125225067139,1.307843565940857
425,0.005349730607122183,1.6208232641220093,20.02982521057129,12.714978218078613,0.02407784014940262,0.07693377882242203,651.6594848632812,421.36968994140625,4.581439018249512,1.4184690713882446,1.3558158874511719,1.308166265487671
430,0.005326898768544197,1.6141139268875122,20.1093807220459,12.677703857421875,0.023970680311322212,0.03331175819039345,649.23974609375,420.2733459472656,4.581209182739258,1.420018196105957,1.3539767265319824,1.3082572221755981
435,0.0052904607728123665,1.6183891296386719,20.026195526123047,12.713800430297852,0.023892870172858238,0.07626715302467346,651.3870849609375,421.1526184082031,4.581381797790527,1.4191638231277466,1.3555717468261719,1.3085850477218628
440,0.0052750627510249615,1.6118046045303345,20.124483108520508,12.685482025146484,0.02382725290954113,0.03359976038336754,649.0643920898438,420.0471496582031,4.581151485443115,1.4207055568695068,1.3537412881851196,1.3086824417114258
445,0.0052432226948440075,1.6160006523132324,20.02245330810547,12.708918571472168,0.02379419282078743,0.07546510547399521,651.0891723632812,420.8554992675781,4.581320762634277,1.4198440313339233,1.3553286790847778,1.3090020418167114
450,0.005232483148574829,1.6095011234283447,20.131635665893555,12.68769645690918,0.023763684555888176,0.033893946558237076,648.919189453125,419.8728942871094,4.5810866355896,1.4213896989822388,1.3535016775131226,1.309105634689331
455,0.005205065477639437,1.6136279106140137,20.026561737060547,12.715998649597168,0.02376650646328926,0.07497569173574448,650.213623046875,419.9498291015625,4.581254959106445,1.420526146888733,1.3550926446914673,1.3094273805618286
460,0.005199699196964502,1.6072173118591309,20.13031578063965,12.692439079284668,0.023778945207595825,0.0346405915915966,649.6162719726562,420.0041809082031,4.5810136795043945,1.4220776557922363,1.3532617092132568,1.3095381259918213
465,0.005174538120627403,1.6112987995147705,20.02349281311035,12.709338188171387,0.0238117016851902,0.07524555176496506,652.7797241210938,423.6644287109375,4.581181526184082,1.4212090969085693,1.3548539876937866,1.3098620176315308
470,0.005173803772777319,1.604960322380066,20.13485336303711,12.693318367004395,0.023853259161114693,0.03545508161187172,649.7019653320312,419.9315185546875,4.580939292907715,1.4227752685546875,1.3530089855194092,1.309984803199768
475,0.0051513598300516605,1.6090065240859985,20.02686309814453,12.711467742919922,0.02390962652862072,0.07531514763832092,652.7289428710938,423.7460021972656,4.581111431121826,1.4218964576721191,1.3546099662780762,1.310312271118164
480,0.005154455546289682,1.6027311086654663,20.14670181274414,12.69918441772461,0.023971298709511757,0.03660348057746887,649.8397216796875,419.6812744140625,4.580867767333984,1.4234755039215088,1.352759599685669,1.3104467391967773
485,0.005133000668138266,1.6067544221878052,20.026077270507812,12.708127975463867,0.024043409153819084,0.0750906839966774,652.31298828125,423.4028015136719,4.581043243408203,1.4225825071334839,1.3543728590011597,1.3107737302780151
490,0.0051353611052036285,1.6005642414093018,20.15262794494629,12.692105293273926,0.02410845458507538,0.037881359457969666,651.53125,423.0085144042969,4.580796718597412,1.4241737127304077,1.3525128364562988,1.3109188079833984
495,0.005112693179398775,1.6045318841934204,20.031068801879883,12.714288711547852,0.024175994098186493,0.07496334612369537,652.1016845703125,423.2159729003906,4.580976963043213,1.4232752323150635,1.3541382551193237,1.311245322227478
500,0.0051190671510994434,1.5983935594558716,20.15502166748047,12.697362899780273,0.024249542504549026,0.038506925106048584,651.0617065429688,422.3139953613281,4.580728530883789,1.4248812198638916,1.3522720336914062,1.3113987445831299
505,0.005098417401313782,1.6023558378219604,20.02743148803711,12.709890365600586,0.024333510547876358,0.07483045756816864,651.9342041015625,423.1319274902344,4.580911636352539,1.4239734411239624,1.353915810585022,1.3117287158966064
510,0.005103273317217827,1.5962611436843872,20.160221099853516,12.692092895507812,0.024406809359788895,0.03954979404807091,650.9539794921875,422.2012939453125,4.580664157867432,1.42559814453125,1.3520416021347046,1.3118946552276611
515,0.005078993272036314,1.6001912355422974,20.013193130493164,12.700480461120605,0.024476202204823494,0.07439234107732773,651.7994384765625,423.0169982910156,4.580849647521973,1.424683928489685,1.3537031412124634,1.3122273683547974
520,0.005079191643744707,1.5941834449768066,20.161518096923828,12.696300506591797,0.024504894390702248,0.0404147207736969,649.1968383789062,419.90826416015625,4.580599308013916,1.4263243675231934,1.3518236875534058,1.3124058246612549
525,0.005048229359090328,1.5980638265609741,20.01230812072754,12.696540832519531,0.024518217891454697,0.07407037913799286,651.0813598632812,422.114013671875,4.580788612365723,1.425406813621521,1.353491187095642,1.3127411603927612
530,0.005045542027801275,1.5921478271484375,20.16244125366211,12.69448471069336,0.024518705904483795,0.04115533083677292,649.2892456054688,420.177001953125,4.580536365509033,1.427057147026062,1.3516149520874023,1.3129323720932007
535,0.00501308124512434,1.5959607362747192,20.005863189697266,12.69637680053711,0.024523530155420303,0.07368233799934387,650.9033813476562,421.9681091308594,4.5807271003723145,1.4261364936828613,1.3532851934432983,1.3132679462432861
540,0.005006516817957163,1.590159296989441,20.172882080078125,12.690006256103516,0.024495404213666916,0.041944533586502075,649.0982666015625,420.1500244140625,4.580472946166992,1.4277927875518799,1.3514089584350586,1.313475251197815
545,0.004968964494764805,1.593885898590088,19.992431640625,12.681845664978027,0.024455033242702484,0.07278013229370117,650.1331787109375,421.1423645019531,4.580669403076172,1.4268721342086792,1.3530737161636353,1.313810110092163
550,0.0049577318131923676,1.5881984233856201,20.168394088745117,12.6844482421875,0.024388577789068222,0.04235207289457321,650.644775390625,420.6280517578125,4.580415725708008,1.4285236597061157,1.351204514503479,1.3140276670455933
555,0.0049213203601539135,1.591838002204895,20.00132942199707,12.697412490844727,0.02433861792087555,0.07245715707540512,650.3506469726562,421.4820251464844,4.580611228942871,1.4276037216186523,1.3528639078140259,1.3143634796142578
560,0.004915062803775072,1.5862253904342651,20.164575576782227,12.67578125,0.024300217628479004,0.04277552664279938,651.558837890625,420.19189453125,4.580358982086182,1.429252028465271,1.3509995937347412,1.314590573310852
565,0.004875426180660725,1.5898025035858154,19.996936798095703,12.694576263427734,0.02424893155694008,0.071952223777771,650.8656616210938,421.6597595214844,4.580554962158203,1.4283273220062256,1.3526569604873657,1.3149302005767822
570,0.004867210052907467,1.58428955078125,20.160884857177734,12.677643775939941,0.02419535629451275,0.04297065734863281,651.5254516601562,420.1298828125,4.580300331115723,1.4299756288528442,1.35080087184906,1.3151655197143555
575,0.004830752965062857,1.5877866744995117,19.998159408569336,12.698403358459473,0.024153325706720352,0.07127931714057922,650.1386108398438,421.2853088378906,4.580493450164795,1.4290496110916138,1.3524558544158936,1.3155040740966797
580,0.004824775271117687,1.5823558568954468,20.157588958740234,12.676138877868652,0.02411060594022274,0.04301769286394119,651.4334716796875,420.0101318359375,4.580236911773682,1.430692434310913,1.3506065607070923,1.3157469034194946
585,0.004787852056324482,1.5858033895492554,19.998355865478516,12.70161247253418,0.024070508778095245,0.07053142040967941,650.9959716796875,420.39544677734375,4.580428123474121,1.4297630786895752,1.3522615432739258,1.3160874843597412
590,0.004782762844115496,1.580470323562622,20.160614013671875,12.679166793823242,0.02403446100652218,0.04353150725364685,650.8717651367188,418.9760437011719,4.580167770385742,1.4314048290252686,1.350418210029602,1.316339373588562
595,0.004747116472572088,1.5838513374328613,20.001691818237305,12.705865859985352,0.02399684675037861,0.07035335153341293,650.2156372070312,420.2899169921875,4.58035945892334,1.430477261543274,1.3520740270614624,1.3166821002960205
600,0.004740872420370579,1.5785938501358032,20.152252197265625,12.674627304077148,0.023964624851942062,0.04377397149801254,651.2514038085938,419.21197509765625,4.580099105834961,1.4321223497390747,1.350236415863037,1.3169463872909546
605,0.004708660300821066,1.581920862197876,20.006023406982422,12.707674026489258,0.02393936924636364,0.0694757029414177,649.8203735351562,419.9201965332031,4.580288887023926,1.4311953783035278,1.3518949747085571,1.3172926902770996
610,0.004705582745373249,1.5767382383346558,20.138652801513672,12.671459197998047,0.023931017145514488,0.044304028153419495,650.1648559570312,416.8570251464844,4.580027103424072,1.432845950126648,1.350064754486084,1.317567229270935
615,0.004674057010561228,1.5800225734710693,20.00381088256836,12.704885482788086,0.023917360231280327,0.06912396103143692,649.7706909179688,420.3135986328125,4.5802154541015625,1.4319154024124146,1.3517311811447144,1.3179174661636353
620,0.004669440444558859,1.5749244689941406,20.140331268310547,12.671780586242676,0.02390013262629509,0.044510915875434875,650.140380859375,416.8883361816406,4.579951286315918,1.4335660934448242,1.3499053716659546,1.3182004690170288
625,0.004638588055968285,1.578160047531128,20.00509262084961,12.71059513092041,0.023884518072009087,0.06845272332429886,649.7293701171875,420.28302001953125,4.58013916015625,1.4326283931732178,1.3515751361846924,1.3185473680496216
630,0.0046348171308636665,1.5731552839279175,20.133766174316406,12.677233695983887,0.023878194391727448,0.044655703008174896,650.482421875,417.4786071777344,4.579873085021973,1.4342807531356812,1.3497573137283325,1.3188390731811523
635,0.004607211332768202,1.5763413906097412,20.006141662597656,12.71337604522705,0.023877454921603203,0.06786278635263443,649.3231811523438,421.30938720703125,4.580060958862305,1.4333418607711792,1.3514323234558105,1.3191860914230347
640,0.004607679322361946,1.5714014768600464,20.132156372070312,12.674092292785645,0.023905888199806213,0.04513361677527428,650.8089599609375,417.5860290527344,4.579793930053711,1.435002088546753,1.3496129512786865,1.3194849491119385
645,0.004582926165312529,1.5745309591293335,20.01510238647461,12.719854354858398,0.023933006450533867,0.06756830215454102,649.1681518554688,421.16119384765625,4.579988956451416,1.434057354927063,1.3512990474700928,1.3198349475860596
650,0.00458518136292696,1.569656491279602,20.147863388061523,12.680734634399414,0.023976871743798256,0.04575509950518608,650.330322265625,417.6529541015625,4.579719066619873,1.4357291460037231,1.3494782447814941,1.3201454877853394
655,0.004562870599329472,1.5727413892745972,20.01612663269043,12.72390079498291,0.024025853723287582,0.06749124079942703,650.626708984375,422.6756286621094,4.579916954040527,1.4347800016403198,1.3511732816696167,1.320496916770935
660,0.004569381475448608,1.5679231882095337,20.147323608398438,12.688179969787598,0.024098776280879974,0.046238724142313004,650.3567504882812,417.62506103515625,4.57964563369751,1.436469554901123,1.3493444919586182,1.3208168745040894
