epoch,train_loss,gen_mse,sharpness,sharpness_2,proj_step,proj_cum,eig_1,eig_2,spec_1,spec_2,spec_3,spec_4
1,1.6103053092956543,1.6811712980270386,9.681783676147461,4.879222393035889,0.0,0.0,327.17547607421875,176.53465270996094,4.511989116668701,1.1152596473693848,1.1466522216796875,0.47668227553367615
5,1.1730777025222778,2.6603071689605713,17.51449203491211,11.938394546508789,0.0224920604377985,0.0224920604377985,575.6085205078125,378.18408203125,4.5188212394714355,1.1189980506896973,1.1473431587219238,0.5650880336761475
10,1.0569971799850464,3.126413583755493,30.78854751586914,18.869861602783203,0.04665360599756241,0.02608584240078926,1042.9100341796875,580.3695678710938,4.522148132324219,1.1226922273635864,1.1503188610076904,0.6657314300537109
15,1.5864450931549072,1.5724883079528809,4.786154270172119,3.413092851638794,0.07994398474693298,0.027189109474420547,162.70079040527344,57.309043884277344,4.460832595825195,1.117102026939392,1.1386384963989258,0.5073621869087219
20,1.066349744796753,2.7399494647979736,17.52591323852539,7.5118021965026855,0.0914735198020935,0.07046158611774445,537.1892700195312,252.15447998046875,4.4756574630737305,1.1258487701416016,1.1451886892318726,0.6782218813896179
25,0.8318482637405396,3.9370832443237305,30.177940368652344,23.05350112915039,0.07095861434936523,0.05088125914335251,968.9956665039062,755.77099609375,4.489974021911621,1.1516430377960205,1.167499303817749,0.8526592254638672
30,1.2301148176193237,2.422598361968994,10.958958625793457,1.6021533012390137,0.0001080026850104332,0.08524162322282791,346.2539367675781,64.06849670410156,4.437129020690918,1.2009910345077515,1.1354118585586548,0.6907053589820862
35,0.9305265545845032,3.2008848190307617,17.354591369628906,5.6050286293029785,0.010127297602593899,0.0942653939127922,531.3358154296875,199.3932342529297,4.435584545135498,1.2388956546783447,1.1724848747253418,0.8335534334182739
40,0.7319023609161377,3.874472141265869,27.98971176147461,14.316648483276367,0.07424227148294449,0.05462624877691269,901.3862915039062,479.6903381347656,4.448114395141602,1.2868715524673462,1.2399752140045166,0.978707492351532
45,0.9581634402275085,3.6598665714263916,17.44428825378418,13.440771102905273,0.03957443684339523,0.17268604040145874,553.0639038085938,439.03289794921875,4.444549560546875,1.325120210647583,1.2506438493728638,0.9782469272613525
50,0.6777992248535156,4.555234432220459,20.298839569091797,15.880209922790527,0.15311415493488312,0.2870635986328125,616.97314453125,510.9429016113281,4.462034702301025,1.3464512825012207,1.2860970497131348,1.0618839263916016
55,0.8081693649291992,4.872476577758789,23.81511116027832,17.235868453979492,0.11660158634185791,0.23899149894714355,690.028076171875,558.8403930664062,4.460353851318359,1.3904693126678467,1.3086053133010864,1.0883454084396362
60,0.7136806845664978,3.654510498046875,15.444656372070312,11.368743896484375,0.16745367646217346,0.34593164920806885,475.71392822265625,382.12652587890625,4.463852882385254,1.409158706665039,1.3168123960494995,1.1021931171417236
65,0.7098292112350464,5.173501968383789,26.191375732421875,19.77312469482422,0.2019369900226593,0.27091506123542786,753.1903686523438,615.2471313476562,4.470865726470947,1.4414781332015991,1.3494008779525757,1.1601203680038452
70,0.648862361907959,3.7841765880584717,16.99221420288086,12.06141185760498,0.14387503266334534,0.2254626452922821,544.8466186523438,411.6051940917969,4.471889972686768,1.4543989896774292,1.3521796464920044,1.1641252040863037
75,0.6487794518470764,5.254420757293701,25.60800552368164,20.881010055541992,0.1592138707637787,0.2503185272216797,778.6666259765625,626.8707275390625,4.481879711151123,1.480597972869873,1.3786132335662842,1.2116084098815918
80,0.664698600769043,3.3418216705322266,14.158584594726562,10.539745330810547,0.11970814317464828,0.12979678809642792,479.92376708984375,370.3456115722656,4.474829196929932,1.4982192516326904,1.374745488166809,1.1968951225280762
85,0.704431414604187,5.209976673126221,25.212726593017578,15.944851875305176,0.1609206199645996,0.2653989791870117,703.23583984375,501.2187805175781,4.486196517944336,1.5226738452911377,1.3981151580810547,1.2391196489334106
90,0.5920942425727844,4.366281032562256,17.845413208007812,13.74595832824707,0.17647995054721832,0.2816661298274994,562.2787475585938,454.591552734375,4.487743377685547,1.5296697616577148,1.3975337743759155,1.2445632219314575
95,0.6397608518600464,5.223847389221191,24.130191802978516,16.70997428894043,0.14382128417491913,0.25116151571273804,688.44873046875,539.691162109375,4.492099285125732,1.5545518398284912,1.4150184392929077,1.2733153104782104
100,0.613178551197052,4.176023006439209,16.96200180053711,12.256501197814941,0.13816550374031067,0.2756088376045227,533.1268310546875,417.23779296875,4.4885759353637695,1.5650721788406372,1.4105619192123413,1.267064094543457
105,0.6477468609809875,5.123147010803223,23.612686157226562,16.46608543395996,0.15546950697898865,0.2584766149520874,677.480712890625,528.7084350585938,4.492578983306885,1.587512493133545,1.4255446195602417,1.2941828966140747
110,0.5740549564361572,5.028207778930664,20.711036682128906,13.730293273925781,0.17253050208091736,0.34665927290916443,618.2252197265625,461.47021484375,4.496365070343018,1.5967280864715576,1.4237635135650635,1.297452688217163
115,0.5961405038833618,5.208675384521484,24.812301635742188,20.537464141845703,0.19265183806419373,0.25625085830688477,756.2032470703125,598.2657470703125,4.493819236755371,1.6179218292236328,1.4358124732971191,1.3176358938217163
120,0.5565041899681091,4.915737628936768,19.450958251953125,13.289876937866211,0.1499251425266266,0.3327431082725525,605.8800659179688,454.9079284667969,4.495730400085449,1.6279027462005615,1.4338672161102295,1.3176437616348267
125,0.5810942649841309,5.274370193481445,23.43109893798828,19.546497344970703,0.16779696941375732,0.25024178624153137,722.3733520507812,584.0234375,4.49513578414917,1.6477552652359009,1.4449663162231445,1.3371288776397705
130,0.5723593235015869,4.232563018798828,16.716020584106445,12.078096389770508,0.11428211629390717,0.23094607889652252,546.5631713867188,419.12921142578125,4.491116046905518,1.6562697887420654,1.4360623359680176,1.3277255296707153
135,0.6369644999504089,5.245927333831787,23.027149200439453,13.961546897888184,0.14252601563930511,0.259662002325058,638.5429077148438,446.1419677734375,4.495467662811279,1.6768324375152588,1.4457931518554688,1.3459312915802002
140,0.5577348470687866,5.544032096862793,21.225730895996094,13.748908042907715,0.1965712010860443,0.41308462619781494,594.8511962890625,466.4189453125,4.499150276184082,1.6872767210006714,1.4462496042251587,1.3537001609802246
145,0.5245751142501831,5.242843151092529,23.72150230407715,19.26280975341797,0.2029660940170288,0.22486494481563568,767.369873046875,567.3731079101562,4.491804599761963,1.705844521522522,1.4565141201019287,1.3700031042099
150,0.5499719381332397,4.1997575759887695,16.853591918945312,11.250137329101562,0.09157180041074753,0.19235534965991974,541.4777221679688,386.67681884765625,4.487481594085693,1.7149275541305542,1.4495962858200073,1.3600295782089233
155,0.5726257562637329,5.618390083312988,22.716495513916016,16.421283721923828,0.13961198925971985,0.24870038032531738,640.9561157226562,511.14697265625,4.49466609954834,1.7322884798049927,1.4592480659484863,1.380213975906372
160,0.5624942779541016,4.756307601928711,16.846080780029297,12.738005638122559,0.14448654651641846,0.3721003532409668,520.38232421875,427.18084716796875,4.491342544555664,1.74246084690094,1.4542207717895508,1.376318097114563
165,0.5637790560722351,5.259880065917969,22.99734878540039,19.013940811157227,0.19068510830402374,0.314760684967041,709.5440063476562,564.8359985351562,4.487606525421143,1.7602826356887817,1.4651710987091064,1.3970855474472046
170,0.5052968859672546,4.761490345001221,17.53045654296875,12.99630069732666,0.13311371207237244,0.25122448801994324,562.4077758789062,428.2070007324219,4.486618995666504,1.7699239253997803,1.461819052696228,1.395963191986084
175,0.541408360004425,5.51566743850708,21.820335388183594,16.900344848632812,0.12151177227497101,0.25414496660232544,633.0049438476562,528.4424438476562,4.488163948059082,1.787229299545288,1.4672348499298096,1.4074293375015259
180,0.5373424291610718,4.192270755767822,14.645328521728516,11.4074068069458,0.12832704186439514,0.2315056324005127,491.0408630371094,387.05242919921875,4.479431629180908,1.7985061407089233,1.4605095386505127,1.401132345199585
185,0.5767719745635986,5.544304370880127,22.011362075805664,16.416898727416992,0.13825678825378418,0.25423550605773926,620.4468383789062,499.0517578125,4.484482288360596,1.8147239685058594,1.4688118696212769,1.420576572418213
190,0.524658203125,4.411443710327148,15.001264572143555,11.703726768493652,0.1335802525281906,0.26287415623664856,490.78436279296875,390.440673828125,4.47851037979126,1.8245635032653809,1.46441650390625,1.4175207614898682
195,0.5259535312652588,5.568223476409912,21.953662872314453,17.81000518798828,0.14694735407829285,0.2808363437652588,665.2840576171875,550.4942016601562,4.4802703857421875,1.841619849205017,1.4746665954589844,1.4382511377334595
200,0.5186333656311035,5.319250106811523,17.413318634033203,12.415929794311523,0.1569228321313858,0.38588881492614746,520.7512817382812,418.9905700683594,4.481910705566406,1.8528201580047607,1.4711906909942627,1.438746690750122
205,0.5966156125068665,5.475535869598389,21.512897491455078,15.815849304199219,0.15259288251399994,0.27629542350769043,616.7880859375,488.3141174316406,4.475515365600586,1.8692487478256226,1.4761103391647339,1.4478907585144043
210,0.5142281651496887,5.276142120361328,16.922958374023438,12.628045082092285,0.17191147804260254,0.3763798773288727,518.3220825195312,423.5660400390625,4.478063106536865,1.8796764612197876,1.4741910696029663,1.4529715776443481
215,0.602783739566803,5.518809795379639,21.798900604248047,15.524801254272461,0.14888283610343933,0.2829958200454712,625.2239379882812,490.9537658691406,4.470686435699463,1.8962417840957642,1.4787324666976929,1.4611809253692627
220,0.5183544754981995,5.865688800811768,19.019481658935547,13.260847091674805,0.19066749513149261,0.4170573949813843,555.8009033203125,453.0728759765625,4.475761890411377,1.907509446144104,1.4793001413345337,1.469846487045288
225,0.575606644153595,5.56735897064209,21.902151107788086,17.196598052978516,0.16859397292137146,0.30351129174232483,644.5053100585938,532.71142578125,4.46523904800415,1.9241554737091064,1.4838365316390991,1.476459264755249
230,0.499794065952301,6.124849319458008,19.945884704589844,13.428543090820312,0.1855936497449875,0.4161136746406555,570.52685546875,445.2129211425781,4.470430850982666,1.9358494281768799,1.4858318567276,1.4861688613891602
235,0.4807652533054352,5.753875255584717,22.109325408935547,18.514644622802734,0.1816132515668869,0.25515156984329224,712.6653442382812,559.7023315429688,4.46121072769165,1.9520392417907715,1.493391513824463,1.497536540031433
240,0.5071119666099548,4.426218509674072,15.068206787109375,11.464255332946777,0.09701709449291229,0.2522887587547302,493.86041259765625,396.35791015625,4.453125,1.9622005224227905,1.4836645126342773,1.487130045890808
245,0.6170565485954285,5.912566661834717,22.109622955322266,12.95063591003418,0.14223125576972961,0.2690403163433075,602.0484008789062,394.5779113769531,4.462826251983643,1.9783014059066772,1.486498475074768,1.4975600242614746
