epoch,train_loss,gen_mse,sharpness,proj_step,proj_cum,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6
80,0.0036347091663628817,1.524359107017517,7.113964080810547,1.264435559278354e-05,0.13190868496894836,231.8354949951172,165.97096252441406,20.206350326538086,2.9791038036346436,0.30672430992126465,0.0337175689637661
85,0.0031704327557235956,1.4933617115020752,7.134052753448486,1.0841700714081526e-05,0.1390790343284607,232.62754821777344,165.7809600830078,20.38870620727539,3.0442745685577393,0.31980809569358826,0.0364830382168293
90,0.0027740749064832926,1.4653133153915405,7.155040264129639,9.183058864437044e-06,0.14556945860385895,233.43695068359375,165.63510131835938,20.570423126220703,3.1078250408172607,0.33285027742385864,0.03926046937704086
95,0.0024372530169785023,1.439946174621582,7.176511287689209,7.776317943353206e-06,0.1514003872871399,234.25039672851562,165.52975463867188,20.749465942382812,3.169360399246216,0.34571877121925354,0.04201589152216911
100,0.002152297180145979,1.4170150756835938,7.198102951049805,6.455433322116733e-06,0.1566029042005539,235.05650329589844,165.46127319335938,20.92416000366211,3.2285614013671875,0.3582999110221863,0.04472069442272186
105,0.001912235515192151,1.3962960243225098,7.2195048332214355,5.343608791008592e-06,0.16121333837509155,235.84571838378906,165.42605590820312,21.093143463134766,3.2851755619049072,0.3704932928085327,0.04734392091631889
110,0.0017107886960729957,1.3775832653045654,7.240464210510254,4.368819645605981e-06,0.1652718037366867,236.6103973388672,165.4205780029297,21.255374908447266,3.3390159606933594,0.3822162449359894,0.04986734688282013
115,0.0015423513250425458,1.3606890439987183,7.260776519775391,3.5435077734291553e-06,0.16882047057151794,237.3445587158203,165.44142150878906,21.41007423400879,3.3899614810943604,0.3934076726436615,0.05227227509021759
120,0.0014019630616530776,1.345440149307251,7.280287742614746,2.8538634069263935e-06,0.17190130054950714,238.04376220703125,165.48533630371094,21.55670928955078,3.4379379749298096,0.4040165841579437,0.05454341322183609
125,0.001285269856452942,1.3316795825958252,7.298883438110352,2.2611638996750116e-06,0.17455540597438812,238.70498657226562,165.54930114746094,21.69495964050293,3.4829256534576416,0.414013534784317,0.05667463317513466
130,0.0011884849518537521,1.319262146949768,7.316489219665527,1.7775928426999599e-06,0.17682206630706787,239.32638549804688,165.63050842285156,21.824687957763672,3.524946689605713,0.4233775734901428,0.05865798518061638
135,0.00110834080260247,1.3080568313598633,7.333059310913086,1.3732642401009798e-06,0.17873825132846832,239.9071807861328,165.7263946533203,21.945907592773438,3.564054012298584,0.4321056008338928,0.06049427390098572
140,0.0010420408798381686,1.297943353652954,7.348580360412598,1.0367839422542602e-06,0.18033848702907562,240.44737243652344,165.8346710205078,22.058765411376953,3.600337028503418,0.4402010440826416,0.06218128278851509
145,0.0009872055379673839,1.288812279701233,7.363054275512695,7.581766112707555e-07,0.18165451288223267,240.9476776123047,165.95326232910156,22.16349983215332,3.6339025497436523,0.44767382740974426,0.06372258067131042
150,0.0009418236440978944,1.280564785003662,7.3765034675598145,5.490837793331593e-07,0.18271535634994507,241.40931701660156,166.0803985595703,22.260427474975586,3.664876699447632,0.4545484185218811,0.06512366235256195
155,0.000904212414752692,1.273110270500183,7.38896369934082,4.040193744003773e-07,0.18354736268520355,241.8339080810547,166.21449279785156,22.349924087524414,3.6933987140655518,0.46084457635879517,0.06638799607753754
160,0.0008729611872695386,1.2663675546646118,7.400479316711426,2.6430279831402004e-07,0.18417464196681976,242.22337341308594,166.35418701171875,22.432403564453125,3.719616651535034,0.4665956199169159,0.06752479821443558
165,0.0008469037129543722,1.2602629661560059,7.411104202270508,1.369226083625108e-07,0.18461906909942627,242.57981872558594,166.4983367919922,22.508304595947266,3.7436811923980713,0.4718319773674011,0.06854000687599182
170,0.0008250745013356209,1.2547298669815063,7.4208903312683105,5.042602424509823e-08,0.18490007519721985,242.90541076660156,166.6459503173828,22.57807159423828,3.765742301940918,0.4765840470790863,0.06944211572408676
175,0.000806680356618017,1.2497084140777588,7.429900646209717,3.064633347094059e-08,0.18503504991531372,243.202392578125,166.7961883544922,22.642154693603516,3.785953998565674,0.4808897376060486,0.07023881375789642
180,0.0007910723215900362,1.2451444864273071,7.438189506530762,5.5697455536574125e-08,0.18503957986831665,243.47300720214844,166.94839477539062,22.700998306274414,3.8044590950012207,0.4847774803638458,0.0709373727440834
185,0.0007777190767228603,1.2409894466400146,7.445817947387695,1.0063376976177096e-07,0.18492773175239563,243.71939086914062,167.1019744873047,22.75502586364746,3.8213999271392822,0.4882829785346985,0.0715477243065834
190,0.0007661900599487126,1.237200140953064,7.452837944030762,1.2083910405635834e-07,0.18471205234527588,243.94366455078125,167.25648498535156,22.804649353027344,3.836909294128418,0.49143680930137634,0.0720747634768486
195,0.0007561350357718766,1.2337372303009033,7.459307670593262,1.3615499483421445e-07,0.18440386652946472,244.1478271484375,167.41151428222656,22.850261688232422,3.851116895675659,0.494269996881485,0.07252758741378784
200,0.0007472701254300773,1.2305653095245361,7.465278148651123,1.7293496057391167e-07,0.18401312828063965,244.33377075195312,167.56675720214844,22.892223358154297,3.864138126373291,0.4968084394931793,0.07291167974472046
205,0.0007393699488602579,1.2276536226272583,7.470795631408691,1.4567922335118055e-07,0.18354840576648712,244.5032196044922,167.7220001220703,22.93088150024414,3.8760876655578613,0.4990830719470978,0.0732344388961792
210,0.0007322473684325814,1.2249737977981567,7.475905418395996,1.724401954561472e-07,0.18301795423030853,244.6578369140625,167.87704467773438,22.966552734375,3.88706636428833,0.5011153221130371,0.07350125908851624
215,0.0007257568649947643,1.2225010395050049,7.480651378631592,1.8643186194822192e-07,0.18242883682250977,244.7991485595703,168.03172302246094,22.999528884887695,3.8971683979034424,0.5029293894767761,0.07371728122234344
220,0.0007197799859568477,1.220212459564209,7.4850687980651855,1.6230478649958968e-07,0.18178696930408478,244.92852783203125,168.18592834472656,23.03008460998535,3.9064831733703613,0.5045478343963623,0.07388868927955627
225,0.0007142203976400197,1.2180883884429932,7.489194393157959,1.6566627891734242e-07,0.18109828233718872,245.0472412109375,168.33958435058594,23.0584659576416,3.9150898456573486,0.5059884190559387,0.07401721179485321
230,0.0007090019062161446,1.2161109447479248,7.493060111999512,2.022497938014567e-07,0.1803678423166275,245.15647888183594,168.49261474609375,23.08489418029785,3.9230597019195557,0.5072699189186096,0.07411167770624161
235,0.000704065605532378,1.214264154434204,7.496695041656494,1.6327248886227608e-07,0.17959968745708466,245.2572479248047,168.64498901367188,23.10957908630371,3.9304604530334473,0.5084097981452942,0.0741737112402916
240,0.000699361611623317,1.2125338315963745,7.500126838684082,1.7443380784243345e-07,0.17879796028137207,245.35055541992188,168.7966766357422,23.132705688476562,3.937352180480957,0.5094205141067505,0.07420499622821808
245,0.0006948516820557415,1.210907220840454,7.503377437591553,1.3678072718903422e-07,0.17796590924263,245.4372100830078,168.94766235351562,23.15443992614746,3.9437878131866455,0.5103166103363037,0.07421103119850159
250,0.0006905033951625228,1.2093734741210938,7.5064697265625,1.6696139937266707e-07,0.17710717022418976,245.51805114746094,169.09793090820312,23.174938201904297,3.9498183727264404,0.5111113786697388,0.07419387996196747
255,0.0006862927693873644,1.207922101020813,7.509423732757568,1.6175908967852592e-07,0.1762242317199707,245.59373474121094,169.2474822998047,23.194334030151367,3.955486536026001,0.511813759803772,0.07415544986724854
260,0.0006822009454481304,1.2065443992614746,7.5122551918029785,1.1442170944064856e-07,0.17531931400299072,245.66488647460938,169.39633178710938,23.212751388549805,3.9608328342437744,0.5124353170394897,0.07409881800413132
265,0.0006782099371775985,1.2052322626113892,7.514983177185059,1.697553670965135e-07,0.17439526319503784,245.7321319580078,169.5444793701172,23.230302810668945,3.9658920764923096,0.512982964515686,0.07402658462524414
270,0.0006743089179508388,1.2039788961410522,7.517617225646973,1.2596137821674347e-07,0.1734534353017807,245.79591369628906,169.6919403076172,23.247085571289062,3.9706966876983643,0.5134671926498413,0.07394056767225266
275,0.0006704856641590595,1.2027778625488281,7.520174503326416,1.525913830846548e-07,0.17249608039855957,245.8567352294922,169.8387451171875,23.2631893157959,3.975275993347168,0.5138921737670898,0.07384021580219269
280,0.000666733889374882,1.201623558998108,7.522665023803711,1.3321550795808434e-07,0.17152443528175354,245.9149627685547,169.98486328125,23.2786922454834,3.9796555042266846,0.514267086982727,0.07373003661632538
285,0.0006630460266023874,1.2005109786987305,7.525096893310547,1.2526288628578186e-07,0.17054012417793274,245.97097778320312,170.13034057617188,23.29366683959961,3.9838576316833496,0.5145953893661499,0.07360798865556717
290,0.0006594167789444327,1.199435830116272,7.5274786949157715,1.2444797903299332e-07,0.16954423487186432,246.02508544921875,170.2751922607422,23.308177947998047,3.9879045486450195,0.514883816242218,0.07347844541072845
295,0.0006558416062034667,1.1983941793441772,7.529822826385498,1.0697840480133891e-07,0.16853788495063782,246.0775909423828,170.41943359375,23.32227897644043,3.991811990737915,0.5151371359825134,0.0733422189950943
300,0.0006523170741274953,1.1973824501037598,7.532131671905518,1.0897201718762517e-07,0.1675221025943756,246.1287384033203,170.56307983398438,23.336023330688477,3.9955990314483643,0.5153576731681824,0.07319711148738861
305,0.0006488399812951684,1.1963974237442017,7.534415245056152,1.1603697203099728e-07,0.166498064994812,246.17877197265625,170.70611572265625,23.349451065063477,3.9992778301239014,0.5155501961708069,0.07304828613996506
310,0.000645407650154084,1.1954365968704224,7.536675930023193,1.2345844879746437e-07,0.16546650230884552,246.22789001464844,170.8485870361328,23.36260986328125,4.00286340713501,0.5157177448272705,0.07289330661296844
315,0.0006420177523978055,1.1944974660873413,7.5389227867126465,1.2299278751015663e-07,0.16442805528640747,246.27627563476562,170.99050903320312,23.375530242919922,4.006365776062012,0.5158627033233643,0.07273296266794205
320,0.0006386704626493156,1.1935778856277466,7.541155815124512,8.498318493366241e-08,0.16338323056697845,246.32406616210938,171.13185119628906,23.38823890686035,4.009794235229492,0.5159880518913269,0.07256912440061569
325,0.0006353622884489596,1.1926758289337158,7.543382167816162,8.66566551849246e-08,0.1623329222202301,246.37144470214844,171.27264404296875,23.400775909423828,4.013161659240723,0.5160985589027405,0.07240352034568787
330,0.0006320918910205364,1.1917896270751953,7.545604228973389,1.173903001472354e-07,0.161277636885643,246.4185028076172,171.4129180908203,23.41315460205078,4.016472339630127,0.5161919593811035,0.07223354279994965
335,0.0006288593867793679,1.1909176111221313,7.547824859619141,1.1623342288658023e-07,0.16021794080734253,246.46539306640625,171.55267333984375,23.425403594970703,4.019735336303711,0.5162718296051025,0.07206149399280548
340,0.0006256630294956267,1.1900585889816284,7.550047397613525,7.562630344182253e-08,0.15915396809577942,246.51214599609375,171.69186401367188,23.437538146972656,4.0229573249816895,0.5163399577140808,0.07188567519187927
345,0.0006225027027539909,1.1892114877700806,7.552274227142334,8.258939487859607e-08,0.15808647871017456,246.55892944335938,171.83056640625,23.4495792388916,4.026142120361328,0.5163989067077637,0.07171085476875305
350,0.000619376078248024,1.1883749961853027,7.554505348205566,8.377537596970797e-08,0.15701575577259064,246.60577392578125,171.96875,23.461536407470703,4.029294490814209,0.5164474844932556,0.07153363525867462
355,0.0006162834470160306,1.1875481605529785,7.556745529174805,8.632923709228635e-08,0.1559421867132187,246.65277099609375,172.10641479492188,23.473430633544922,4.032422065734863,0.5164901614189148,0.07135535031557083
360,0.0006132241687737405,1.1867303848266602,7.558994770050049,7.898779585957527e-08,0.154866024851799,246.699951171875,172.24356079101562,23.485265731811523,4.035525321960449,0.5165237784385681,0.07117508351802826
365,0.0006101966137066483,1.1859207153320312,7.561256408691406,9.984069038182497e-08,0.1537877917289734,246.74742126464844,172.38023376464844,23.497060775756836,4.038609504699707,0.516552209854126,0.07099532335996628
370,0.0006072017131373286,1.185118556022644,7.563530445098877,9.073119144886732e-08,0.1527075469493866,246.79518127441406,172.51637268066406,23.508817672729492,4.041678428649902,0.5165759921073914,0.07081375271081924
375,0.000604238361120224,1.1843231916427612,7.565817356109619,6.539630703628063e-08,0.15162542462348938,246.8433074951172,172.6520538330078,23.52054786682129,4.0447306632995605,0.5165936350822449,0.07063229382038116
380,0.0006013051606714725,1.1835342645645142,7.568119049072266,9.215727914124727e-08,0.15054216980934143,246.89181518554688,172.78720092773438,23.532257080078125,4.0477728843688965,0.5166091918945312,0.07045049220323563
385,0.000598402984905988,1.1827512979507446,7.570435523986816,5.62795321457088e-08,0.14945730566978455,246.9407501220703,172.921875,23.54395294189453,4.050806045532227,0.5166205167770386,0.07026831805706024
390,0.0005955296801403165,1.1819738149642944,7.5727691650390625,1.0627263691276312e-07,0.14837196469306946,246.9901580810547,173.05604553222656,23.555639266967773,4.053830146789551,0.5166287422180176,0.07008558511734009
395,0.0005926864105276763,1.181201457977295,7.5751190185546875,3.5477569326758385e-08,0.1472853422164917,247.04000854492188,173.18971252441406,23.567317962646484,4.056848526000977,0.5166356563568115,0.06990499794483185
400,0.0005898711970075965,1.180433988571167,7.577486991882324,1.1330848792567849e-07,0.14619866013526917,247.09039306640625,173.32289123535156,23.578998565673828,4.059863567352295,0.5166404247283936,0.0697227492928505
405,0.0005870852619409561,1.1796709299087524,7.579872131347656,3.496097633615136e-08,0.1451110690832138,247.14126586914062,173.45558166503906,23.590682983398438,4.062873363494873,0.5166425704956055,0.0695410892367363
410,0.0005843268008902669,1.1789121627807617,7.582275390625,4.897447070106864e-08,0.14402328431606293,247.1927032470703,173.5877685546875,23.602375030517578,4.065879821777344,0.5166430473327637,0.06935862451791763
415,0.0005815961631014943,1.1781574487686157,7.584698677062988,8.278584573417902e-08,0.1429358273744583,247.2447052001953,173.7194366455078,23.614072799682617,4.068885326385498,0.5166446566581726,0.06918057054281235
420,0.0005788920097984374,1.1774064302444458,7.587139129638672,7.206108421087265e-08,0.1418484002351761,247.29725646972656,173.8506317138672,23.62578010559082,4.071890354156494,0.5166433453559875,0.06899915635585785
425,0.0005762149812653661,1.1766592264175415,7.589600086212158,6.386107997968793e-08,0.14076128602027893,247.3503875732422,173.98130798339844,23.637502670288086,4.074894905090332,0.516642153263092,0.06881873309612274
430,0.0005735645536333323,1.1759154796600342,7.592080116271973,3.427703632041812e-08,0.13967429101467133,247.40411376953125,174.1114959716797,23.649240493774414,4.077898979187012,0.5166406631469727,0.06864035129547119
435,0.0005709396791644394,1.1751749515533447,7.594579696655273,6.573100108653307e-08,0.1385881006717682,247.45843505859375,174.24118041992188,23.660993576049805,4.080904960632324,0.5166398882865906,0.06846092641353607
440,0.0005683401832357049,1.1744376420974731,7.597099781036377,6.154004950076342e-08,0.13750268518924713,247.51336669921875,174.37034606933594,23.672760009765625,4.083911418914795,0.5166386365890503,0.068283312022686
445,0.0005657662986777723,1.1737035512924194,7.599637031555176,4.503090167418122e-08,0.136417955160141,247.56890869140625,174.4990234375,23.684547424316406,4.08691930770874,0.5166355967521667,0.06810534000396729
450,0.0005632166867144406,1.172972321510315,7.60219669342041,5.761830834671855e-08,0.13533422350883484,247.62506103515625,174.62721252441406,23.696353912353516,4.08992862701416,0.5166342258453369,0.06792812049388885
455,0.000560691871214658,1.1722439527511597,7.604775428771973,6.93180481903255e-08,0.13425177335739136,247.6818389892578,174.75486755371094,23.708179473876953,4.092940807342529,0.5166333913803101,0.067752905189991
460,0.0005581910954788327,1.1715185642242432,7.60737419128418,2.3057509679347277e-08,0.13317027688026428,247.73924255371094,174.88201904296875,23.720022201538086,4.095954895019531,0.5166336894035339,0.0675790086388588
465,0.0005557139520533383,1.1707956790924072,7.609992980957031,5.50498953089118e-08,0.1320902705192566,247.79727172851562,175.0086669921875,23.73188591003418,4.098970890045166,0.516632616519928,0.06740448623895645
470,0.0005532601498998702,1.170075535774231,7.612630367279053,4.196772351861e-08,0.13101179897785187,247.85592651367188,175.13479614257812,23.7437686920166,4.101989269256592,0.5166330933570862,0.0672309547662735
475,0.0005508295143954456,1.1693580150604248,7.615289688110352,6.454501999542117e-08,0.12993493676185608,247.9152374267578,175.26043701171875,23.75567626953125,4.105011940002441,0.516634464263916,0.067057766020298
480,0.0005484216380864382,1.1686429977416992,7.617966651916504,1.7338606994599104e-08,0.12885943055152893,247.97512817382812,175.3855438232422,23.76759910583496,4.108035087585449,0.5166347026824951,0.06688486784696579
485,0.0005460359388962388,1.1679306030273438,7.620665073394775,6.129266694188118e-08,0.1277860701084137,248.03570556640625,175.51016235351562,23.779544830322266,4.111062526702881,0.5166376233100891,0.0667136013507843
490,0.0005436725914478302,1.1672204732894897,7.623382091522217,5.6366843637079e-08,0.12671467661857605,248.09689331054688,175.6342315673828,23.7915096282959,4.1140899658203125,0.5166410207748413,0.06654468923807144
495,0.0005413309554569423,1.1665129661560059,7.626119613647461,1.1372321750968695e-08,0.1256449669599533,248.15869140625,175.7578125,23.80349349975586,4.117123126983643,0.5166444778442383,0.06637369096279144
500,0.000539010448846966,1.1658077239990234,7.628876209259033,4.6522472985088825e-08,0.12457755208015442,248.2211456298828,175.88087463378906,23.81549835205078,4.120156764984131,0.516649067401886,0.06620549410581589
505,0.0005367113626562059,1.1651049852371216,7.63165283203125,4.247704055160284e-08,0.12351244688034058,248.2842559814453,176.00343322753906,23.827524185180664,4.123195171356201,0.5166558027267456,0.06603766232728958
510,0.0005344330566003919,1.1644043922424316,7.634448051452637,2.9620423447340727e-08,0.12244945764541626,248.3479766845703,176.12547302246094,23.839570999145508,4.126235008239746,0.5166624188423157,0.06587175279855728
515,0.0005321751814335585,1.1637060642242432,7.637261390686035,4.9665686674416065e-08,0.12138909101486206,248.41232299804688,176.2469940185547,23.851633071899414,4.129275798797607,0.5166692137718201,0.06570547819137573
520,0.000529937504325062,1.1630100011825562,7.640095233917236,2.7583155315369368e-08,0.12033101171255112,248.47727966308594,176.36801147460938,23.86371612548828,4.132321834564209,0.5166775584220886,0.06553971022367477
525,0.0005277202581055462,1.1623162031173706,7.642947673797607,3.105378709733486e-08,0.11927548050880432,248.54287719726562,176.48851013183594,23.875816345214844,4.135370254516602,0.5166885256767273,0.06537628173828125
530,0.0005255226278677583,1.161624550819397,7.645818710327148,2.754677552729845e-08,0.1182226687669754,248.6090850830078,176.60850524902344,23.887935638427734,4.138421058654785,0.5166996717453003,0.06521368026733398
535,0.0005233441479504108,1.1609352827072144,7.648708820343018,2.794695319607854e-08,0.11717256903648376,248.67591857910156,176.72796630859375,23.900074005126953,4.141472339630127,0.5167103409767151,0.06505003571510315
540,0.0005211848765611649,1.160248041152954,7.651617050170898,2.486922312527895e-08,0.11612527072429657,248.74337768554688,176.84693908691406,23.912229537963867,4.144527435302734,0.5167237520217896,0.0648895725607872
545,0.0005190444644540548,1.1595630645751953,7.654543399810791,5.630863597616553e-08,0.11508117616176605,248.8114471435547,176.9653778076172,23.924402236938477,4.147583484649658,0.5167369246482849,0.0647287666797638
550,0.0005169229698367417,1.1588801145553589,7.657488822937012,7.92351784184575e-09,0.11403978615999222,248.880126953125,177.08331298828125,23.93659210205078,4.1506428718566895,0.5167527794837952,0.06457045674324036
555,0.0005148194031789899,1.158199429512024,7.660452842712402,4.5289198169484735e-08,0.11300167441368103,248.94944763183594,177.2007598876953,23.948801040649414,4.1537041664123535,0.5167700052261353,0.06441287696361542
560,0.0005127344047650695,1.1575206518173218,7.663431644439697,1.3340468285605311e-08,0.11196652054786682,249.0193328857422,177.31765747070312,23.961021423339844,4.156768798828125,0.5167880058288574,0.06425407528877258
565,0.0005106671014800668,1.1568440198898315,7.666431427001953,4.147659637965262e-08,0.11093480885028839,249.08984375,177.43408203125,23.9732608795166,4.15983247756958,0.5168063044548035,0.06409798562526703
570,0.0005086172604933381,1.1561694145202637,7.66944694519043,7.777998689562082e-09,0.10990612953901291,249.1609344482422,177.54998779296875,23.985515594482422,4.162899971008301,0.5168263912200928,0.06394276767969131
575,0.000506585172843188,1.1554970741271973,7.67248010635376,1.7789716366678476e-09,0.1088806763291359,249.23263549804688,177.66539001464844,23.997785568237305,4.165968894958496,0.5168481469154358,0.06378870457410812
580,0.0005045697325840592,1.1548265218734741,7.675530433654785,4.6522472985088825e-08,0.10785913467407227,249.304931640625,177.78028869628906,24.010072708129883,4.169040679931641,0.5168712139129639,0.06363542377948761
585,0.0005025714635848999,1.154158115386963,7.678598880767822,2.266460796818137e-09,0.10684072971343994,249.3778076171875,177.8946990966797,24.02237319946289,4.172112941741943,0.5168933868408203,0.06348174065351486
590,0.0005005897837691009,1.1534918546676636,7.681682586669922,3.243621904402971e-08,0.10582613199949265,249.4512939453125,178.0085906982422,24.034687042236328,4.175186634063721,0.5169185996055603,0.06333022564649582
595,0.0004986247513443232,1.152827501296997,7.684784889221191,4.652974894270301e-09,0.10481491684913635,249.5253448486328,178.1219940185547,24.04701805114746,4.178262710571289,0.5169447064399719,0.06317838281393051
600,0.0004966756096109748,1.152165174484253,7.687902450561523,3.071181708946824e-08,0.10380765795707703,249.59999084472656,178.23489379882812,24.05936050415039,4.181339740753174,0.5169720649719238,0.06302975863218307
605,0.0004947428242303431,1.1515048742294312,7.691036224365234,2.0711013348773122e-08,0.10280401259660721,249.67518615722656,178.34730529785156,24.071714401245117,4.18441915512085,0.5170013308525085,0.06288053095340729
610,0.0004928256967104971,1.1508466005325317,7.694187641143799,1.2823875294998288e-08,0.1018039882183075,249.75096130371094,178.45921325683594,24.084083557128906,4.187498092651367,0.5170302987098694,0.06273377686738968
615,0.000490924168843776,1.1501902341842651,7.697352886199951,2.941669663414359e-08,0.10080811381340027,249.8273162841797,178.57064819335938,24.096464157104492,4.190579414367676,0.5170623660087585,0.06258706748485565
620,0.0004890379495918751,1.1495357751846313,7.700535774230957,3.7474819691851735e-08,0.0998162031173706,249.9042205810547,178.68157958984375,24.10886001586914,4.193662643432617,0.5170938372612,0.06244025006890297
625,0.00048716674791648984,1.14888334274292,7.703734397888184,6.592017598450184e-09,0.09882795810699463,249.981689453125,178.79202270507812,24.121265411376953,4.196746826171875,0.517128586769104,0.062296319752931595
630,0.00048531065112911165,1.1482329368591309,7.706947326660156,2.614251570776105e-08,0.09784409403800964,250.05972290039062,178.90199279785156,24.133684158325195,4.199831008911133,0.5171632766723633,0.0621521882712841
635,0.0004834696010220796,1.1475841999053955,7.710176467895508,2.0612787920981646e-08,0.09686378389596939,250.1383056640625,179.011474609375,24.146114349365234,4.202917575836182,0.5171996355056763,0.06200898438692093
640,0.00048164260806515813,1.146937608718872,7.713421821594238,4.329922376200557e-08,0.0958881825208664,250.21743774414062,179.1204833984375,24.15855598449707,4.206005096435547,0.5172380208969116,0.061867401003837585
645,0.0004798303998541087,1.1462929248809814,7.716679573059082,2.2759195417165756e-08,0.09491630643606186,250.29710388183594,179.22900390625,24.171010971069336,4.209094047546387,0.5172778367996216,0.061726782470941544
650,0.00047803210327401757,1.1456501483917236,7.7199530601501465,1.0750227374956012e-08,0.09394876658916473,250.3773193359375,179.33705139160156,24.1834716796875,4.212182521820068,0.5173170566558838,0.06158740073442459
655,0.0004762475728057325,1.145009160041809,7.723243713378906,1.1423253454267979e-09,0.09298548102378845,250.4580535888672,179.44464111328125,24.195945739746094,4.215272903442383,0.5173588395118713,0.061447493731975555
660,0.00047447707038372755,1.1443700790405273,7.7265448570251465,1.9841536413878202e-08,0.09202656894922256,250.53932189941406,179.55174255371094,24.20842933654785,4.21836519241333,0.5174031257629395,0.06130951642990112
665,0.00047272042138502,1.143733024597168,7.72986364364624,3.01151885651052e-08,0.09107216447591782,250.6211395263672,179.6584014892578,24.220924377441406,4.221456050872803,0.517445981502533,0.06117156147956848
670,0.00047097698552533984,1.1430976390838623,7.733194351196289,3.5073753679171205e-08,0.0901215597987175,250.70346069335938,179.76458740234375,24.233428955078125,4.224549293518066,0.5174928307533264,0.061035823076963425
675,0.0004692469665315002,1.1424643993377686,7.7365403175354,2.2482709027826786e-08,0.08917589485645294,250.78631591796875,179.8703155517578,24.245943069458008,4.227642059326172,0.5175393223762512,0.0609012097120285
680,0.0004675297241192311,1.1418325901031494,7.739899158477783,1.5486875781789422e-08,0.08823457360267639,250.8696746826172,179.9755859375,24.258466720581055,4.230737209320068,0.5175873637199402,0.0607660673558712
685,0.0004658255202230066,1.1412029266357422,7.743272304534912,3.978129825554788e-08,0.08729737251996994,250.95355224609375,180.08041381835938,24.2710018157959,4.233831882476807,0.5176364183425903,0.06063326075673103
690,0.0004641342966351658,1.1405750513076782,7.746659278869629,1.6640115063637495e-08,0.08636508136987686,251.03794860839844,180.18478393554688,24.283544540405273,4.236928462982178,0.5176883339881897,0.06050080060958862
695,0.00046245541307143867,1.1399489641189575,7.750059604644775,2.5942426873371005e-08,0.08543756604194641,251.1228485107422,180.2886962890625,24.296096801757812,4.240024566650391,0.5177414417266846,0.06036999821662903
