epoch,train_loss,gen_mse,sharpness,sharpness_2,proj_step,proj_cum,eig_1,eig_2,spec_1,spec_2,spec_3,spec_4
1,0.9797167181968689,1.0181303024291992,3.025092363357544,1.1054089069366455,0.0,0.0,96.38681030273438,27.671245574951172,4.51458215713501,1.1156376600265503,1.1464557647705078,0.4888233244419098
5,0.9473413825035095,1.0358306169509888,3.1361308097839355,1.0676511526107788,0.030265379697084427,0.030265379697084427,100.82593536376953,33.662696838378906,4.51674747467041,1.1166678667068481,1.1467076539993286,0.5110741257667542
10,0.9146475195884705,1.066457748413086,3.436256170272827,1.4113202095031738,0.006693098694086075,0.03556075692176819,110.39759826660156,45.63093566894531,4.521897315979004,1.118105411529541,1.147514820098877,0.55594402551651
15,0.8777826428413391,1.0864137411117554,3.8919131755828857,1.9856860637664795,0.0005348295671865344,0.03497925400733948,124.50199890136719,61.615699768066406,4.53011417388916,1.1200908422470093,1.1494368314743042,0.6126396059989929
20,0.8284866213798523,1.0857411623001099,4.616663455963135,2.781761884689331,0.00029139057733118534,0.03932204097509384,147.5404052734375,84.01275634765625,4.543241024017334,1.1235140562057495,1.1539223194122314,0.6828641295433044
25,0.7537882328033447,1.085707187652588,6.0828118324279785,4.059935092926025,0.0021889768540859222,0.05640891194343567,195.97836303710938,120.71456146240234,4.564552307128906,1.1308326721191406,1.1661204099655151,0.7747793197631836
30,0.633746862411499,1.1966447830200195,9.842018127441406,6.344104766845703,0.004890207201242447,0.07390821725130081,321.4176330566406,187.39541625976562,4.598288059234619,1.1490118503570557,1.2047674655914307,0.8980944752693176
35,0.4524277448654175,1.7323561906814575,19.056575775146484,10.962080001831055,0.0023308945819735527,0.07377710938453674,630.856689453125,326.298583984375,4.647583961486816,1.1925896406173706,1.2925821542739868,1.0520071983337402
40,0.2503991723060608,2.9743099212646484,33.78087615966797,20.257246017456055,0.0004328899085521698,0.07199867069721222,1131.4261474609375,613.672607421875,4.70719575881958,1.2657124996185303,1.4004181623458862,1.2046269178390503
45,0.13874629139900208,4.022345066070557,43.50755310058594,30.086200714111328,0.0005297488532960415,0.07187841832637787,1463.1484375,925.77001953125,4.758941650390625,1.3381049633026123,1.473191738128662,1.2999485731124878
50,0.10628137737512589,3.981624126434326,44.06385040283203,32.53425598144531,8.964864537119865e-05,0.07142645120620728,1480.9241943359375,1006.4721069335938,4.795806884765625,1.3842040300369263,1.5025438070297241,1.335362195968628
55,0.17559699714183807,3.1236066818237305,71.80030822753906,28.545265197753906,0.14310473203659058,0.5855953693389893,1868.6290283203125,894.5775756835938,4.813482761383057,1.4201347827911377,1.5248801708221436,1.3473262786865234
60,0.3237830400466919,1.3216255903244019,14.993504524230957,2.88576602935791,0.01927236281335354,0.19143763184547424,442.3684387207031,92.98078918457031,4.798285961151123,1.510040283203125,1.4124655723571777,1.118153691291809
65,0.12203914672136307,1.6837283372879028,22.118938446044922,5.556330680847168,0.001050323247909546,0.21022693812847137,674.4385375976562,171.56617736816406,4.825622081756592,1.563484787940979,1.5191404819488525,1.2576255798339844
70,0.053641390055418015,1.7682909965515137,23.06558609008789,7.676217555999756,0.00012900680303573608,0.22250595688819885,711.02734375,239.7098388671875,4.853765964508057,1.599210500717163,1.5749601125717163,1.3282628059387207
75,0.029157597571611404,1.7338041067123413,21.824556350708008,8.797811508178711,0.0007172841578722,0.23822684586048126,675.8543090820312,280.5982666015625,4.87346076965332,1.622183918952942,1.6045434474945068,1.3649967908859253
80,0.020226338878273964,1.6990116834640503,20.895061492919922,9.369723320007324,0.0007979506626725197,0.25206437706947327,649.9207763671875,301.6764221191406,4.8860650062561035,1.63835871219635,1.6216654777526855,1.3858798742294312
85,0.016790201887488365,1.6702462434768677,20.361465454101562,9.609804153442383,0.0003020395524799824,0.25933802127838135,636.3724365234375,310.5188903808594,4.893913745880127,1.6496679782867432,1.631982684135437,1.3981623649597168
90,0.015196654014289379,1.6460374593734741,20.18605613708496,9.678048133850098,0.0006814072839915752,0.2681204080581665,632.3256225585938,313.214599609375,4.898533344268799,1.657711386680603,1.6386324167251587,1.4058862924575806
95,0.014270084910094738,1.6255422830581665,20.06265640258789,9.68382453918457,0.0006581346970051527,0.2707776427268982,630.3375854492188,313.48602294921875,4.901109218597412,1.6631848812103271,1.643018126487732,1.4108610153198242
100,0.013630900532007217,1.6091166734695435,20.112472534179688,9.658661842346191,0.0007265948224812746,0.27724945545196533,632.3134765625,312.7537841796875,4.902172088623047,1.667142391204834,1.6461888551712036,1.4144195318222046
105,0.013137245550751686,1.5949798822402954,20.099674224853516,9.637557983398438,0.0007512000156566501,0.2775910198688507,633.1948852539062,311.9794921875,4.902307987213135,1.6697044372558594,1.6484134197235107,1.4168798923492432
110,0.012725146487355232,1.5839229822158813,20.217845916748047,9.61098575592041,0.0008007268188521266,0.2827795147895813,636.8300170898438,311.1437072753906,4.901662826538086,1.6716108322143555,1.6501957178115845,1.4188684225082397
115,0.012361795641481876,1.5736984014511108,20.23264503479004,9.598552703857422,0.000882721331436187,0.28141599893569946,638.3819580078125,310.618896484375,4.900603771209717,1.6726890802383423,1.6514776945114136,1.420285701751709
120,0.012029428966343403,1.565995693206787,20.388023376464844,9.580799102783203,0.0009965727804228663,0.2863588333129883,642.8269653320312,310.0786437988281,4.899104595184326,1.673580288887024,1.652634620666504,1.4216023683547974
125,0.011718250811100006,1.5579261779785156,20.396488189697266,9.579015731811523,0.0011917144292965531,0.28313660621643066,644.2700805664062,309.8746643066406,4.897467613220215,1.6738879680633545,1.6534520387649536,1.4225225448608398
130,0.011423144489526749,1.5525728464126587,20.59667205810547,9.56644058227539,0.001464784611016512,0.2891916036605835,649.6499633789062,309.54010009765625,4.895538806915283,1.674330472946167,1.6543314456939697,1.4235643148422241
135,0.01114191859960556,1.5454206466674805,20.561992645263672,9.574549674987793,0.0019154971232637763,0.28289830684661865,650.2174682617188,309.6010437011719,4.8936614990234375,1.6742002964019775,1.6548817157745361,1.424202799797058
140,0.010875659994781017,1.5423482656478882,20.849430084228516,9.561098098754883,0.0025913547724485397,0.29265838861465454,657.3965454101562,309.3272705078125,4.891501426696777,1.6745575666427612,1.6556885242462158,1.4252066612243652
145,0.010630239732563496,1.5346709489822388,20.69036102294922,9.582483291625977,0.0037244565319269896,0.27950412034988403,655.4055786132812,309.6778564453125,4.889599800109863,1.6740552186965942,1.6560065746307373,1.425583004951477
150,0.010427228175103664,1.5352504253387451,21.194318771362305,9.556900024414062,0.005557374097406864,0.2997174859046936,667.0009155273438,309.2439880371094,4.887243747711182,1.6747101545333862,1.65693998336792,1.4267932176589966
155,0.010323791764676571,1.523728370666504,20.672208786010742,9.606306076049805,0.008806188590824604,0.2677207291126251,657.4320068359375,310.1156311035156,4.885560035705566,1.6735429763793945,1.6568446159362793,1.4266371726989746
160,0.010536478832364082,1.5335206985473633,21.806751251220703,9.535676956176758,0.014349697157740593,0.3192691206932068,681.6187744140625,308.9233703613281,4.882814407348633,1.6753515005111694,1.6583008766174316,1.4285345077514648
165,0.01159591507166624,1.5075303316116333,20.125686645507812,9.660785675048828,0.024783674627542496,0.2267109453678131,646.9964599609375,311.08160400390625,4.8819403648376465,1.6723443269729614,1.6569490432739258,1.4265844821929932
170,0.015704352408647537,1.5455509424209595,23.11313247680664,9.427908897399902,0.04100475460290909,0.3728775680065155,706.026123046875,306.9292297363281,4.878143310546875,1.6780697107315063,1.6597800254821777,1.4299460649490356
175,0.022741040214896202,1.4786639213562012,18.329818725585938,9.727507591247559,0.06579721719026566,0.11228010058403015,599.6206665039062,311.79693603515625,4.879649639129639,1.671026587486267,1.6545413732528687,1.4216899871826172
180,0.03211710974574089,1.5574995279312134,23.437625885009766,9.226913452148438,0.08223667740821838,0.42402711510658264,698.57568359375,302.7151794433594,4.874627113342285,1.68431556224823,1.6591293811798096,1.4257627725601196
185,0.024147987365722656,1.4730573892593384,17.48663902282715,9.714607238769531,0.08200959861278534,0.1159915179014206,573.409423828125,312.0156555175781,4.877163410186768,1.6766530275344849,1.6534744501113892,1.4158433675765991
190,0.02039259485900402,1.5425775051116943,21.91766929626465,9.367050170898438,0.0712973028421402,0.39600539207458496,666.70751953125,306.0130615234375,4.872527599334717,1.6879630088806152,1.6587615013122559,1.421513557434082
195,0.015197793953120708,1.486350655555725,18.128528594970703,9.706220626831055,0.05614515766501427,0.18822431564331055,589.8976440429688,312.582275390625,4.873384952545166,1.6821385622024536,1.655470609664917,1.4160597324371338
200,0.013586480170488358,1.5328854322433472,21.264291763305664,9.46528148651123,0.04724975302815437,0.37051355838775635,655.8242797851562,308.2087707519531,4.869456768035889,1.6891086101531982,1.6590861082077026,1.4203872680664062
205,0.01175325084477663,1.4913585186004639,18.6136531829834,9.693493843078613,0.0398404523730278,0.22161515057086945,602.2130126953125,312.5590515136719,4.86940860748291,1.684645652770996,1.656777262687683,1.4168379306793213
